일자,평균기온,최저기온,최고기온,강수량,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,공휴일
2016-01-02,5.1,0.3,11.5,0.0,2,84,11857128626,1466978,Sat,10000,0
2016-01-03,5.9,1.0,12.9,0.0,1,67,8586508100,1063726,Sun,10000,0
2016-01-04,5.3,0.1,10.1,0.0,0,67,3076933200,408728,Mon,9000,0
2016-01-05,0.6,-2.4,4.4,0.5,1,74,2780029300,371858,Tue,9000,0
2016-01-06,0.7,-4.2,5.4,0.0,7,81,2474175250,330709,Wed,9000,0
2016-01-07,0.4,-2.6,4.3,0.0,13,74,3243066950,438739,Thu,9000,0
2016-01-08,-0.5,-3.8,3.9,0.0,1,67,3561217823,450431,Fri,10000,0
2016-01-09,0.7,-3.8,5.5,0.0,1,73,7405181129,921889,Sat,10000,0
2016-01-10,1.7,-2.8,6.7,0.0,1,61,6831945150,853519,Sun,10000,0
2016-01-11,-0.7,-4.4,4.3,0.0,2,64,2080297200,279322,Mon,9000,0
2016-01-12,-2.1,-7.1,3.7,0.0,1,71,2062182900,279927,Tue,9000,0
2016-01-13,-1.2,-4.9,2.3,0.8,6,80,1976209850,266491,Wed,9000,0
2016-01-14,-1.1,-5.5,3.3,0.1,21,84,2984461200,398699,Thu,9000,0
2016-01-15,-0.2,-5.3,6.2,0.1,2,82,3247820460,408243,Fri,10000,0
2016-01-16,0.8,-4.0,7.3,0.0,4,82,6740539793,833514,Sat,10000,0
2016-01-17,2.1,-1.3,5.6,3.3,1,76,6237364750,773650,Sun,10000,0
2016-01-18,-2.0,-7.3,3.1,0.9,0,71,1955567100,259008,Mon,9000,0
2016-01-19,-7.5,-9.7,-4.6,0.8,0,77,1846148100,245996,Tue,9000,0
2016-01-20,-6.9,-10.9,-2.3,0.0,5,85,1816958600,242542,Wed,9000,0
2016-01-21,-4.7,-8.4,0.0,0.0,17,86,2134948200,288551,Thu,9000,0
2016-01-22,-4.2,-9.3,0.7,0.0,0,77,2546685219,320817,Fri,10000,0
2016-01-23,-7.0,-11.3,-3.5,1.2,1,89,5462191626,678018,Sat,10000,0
2016-01-24,-10.8,-14.2,-7.4,1.5,1,77,4710773700,580619,Sun,10000,0
2016-01-25,-6.6,-12.4,-1.3,0.3,0,82,1571376700,210004,Mon,9000,0
2016-01-26,-1.7,-7.0,3.5,0.1,2,90,1585453800,214298,Tue,9000,0
2016-01-27,0.2,-4.8,6.1,0.0,5,92,1920849000,317067,Wed,9000,0
2016-01-28,0.3,-4.6,3.6,6.7,19,91,2750706600,371665,Thu,9000,0
2016-01-29,2.3,0.3,4.4,8.2,0,81,3053292040,386605,Fri,10000,0
2016-01-30,2.2,-1.2,6.4,0.6,1,89,7366526849,928220,Sat,10000,0
2016-01-31,-0.5,-3.2,2.9,0.0,1,79,6964239600,878483,Sun,10000,0
2016-02-01,-2.9,-6.2,1.7,0.0,1,85,1539877100,204238,Mon,9000,0
2016-02-02,-3.4,-8.6,2.7,0.0,1,85,1410345800,189209,Tue,9000,0
2016-02-03,-1.8,-8.3,4.9,0.0,8,99,4711326800,629733,Wed,9000,0
2016-02-04,0.4,-4.8,5.9,0.0,12,81,4375566200,587432,Thu,9000,0
2016-02-05,-0.2,-5.0,5.4,0.0,0,75,6149073692,768376,Fri,10000,0
2016-02-06,-1.4,-5.6,3.3,0.5,1,94,10699802657,1328872,Sat,10000,0
2016-02-07,-1.8,-8.0,5.0,0.0,2,87,8820091800,1075268,Sun,10000,1
2016-02-08,1.7,-5.7,7.4,0.2,0,82,10527713500,1264638,Mon,10000,1
2016-02-09,2.6,-2.2,7.5,0.0,0,93,13559912800,1674988,Tue,10000,1
2016-02-10,2.2,-4.9,10.8,0.0,5,94,11102462900,1395542,Wed,10000,1
2016-02-11,6.8,-1.2,13.7,0.2,7,85,3366689900,455338,Thu,9000,0
2016-02-12,9.7,6.9,12.0,20.7,1,81,3483613728,442276,Fri,10000,0
2016-02-13,11.7,7.1,16.2,11.4,1,93,7427429759,930388,Sat,10000,0
2016-02-14,1.1,-3.0,9.5,0.8,0,76,7006927200,873158,Sun,10000,0
2016-02-15,-3.1,-6.0,0.1,0.2,1,84,2031436800,272321,Mon,9000,0
2016-02-16,-0.1,-4.4,4.0,0.5,3,84,2508670700,330938,Tue,9000,0
2016-02-17,1.2,-4.1,6.5,0.0,12,89,4109540000,536295,Wed,9000,0
2016-02-18,3.6,-2.9,9.7,0.1,8,85,3812040300,504097,Thu,9000,0
2016-02-19,4.5,-0.2,8.9,0.0,0,75,4487903815,554047,Fri,10000,0
2016-02-20,3.5,-0.6,8.7,0.0,2,74,8627668306,1051322,Sat,10000,0
2016-02-21,1.0,-3.6,6.0,0.0,1,79,7919115200,967069,Sun,10000,0
2016-02-22,2.7,-1.5,6.5,0.0,0,73,3021761700,397943,Mon,9000,0
2016-02-23,3.3,-1.3,8.5,0.2,0,83,3023442500,402511,Tue,9000,0
2016-02-24,-1.0,-4.7,3.4,0.6,7,79,4173518300,676732,Wed,9000,0
2016-02-25,0.3,-5.9,6.0,0.0,25,93,3799687100,514728,Thu,9000,0
2016-02-26,2.8,-2.3,7.3,0.8,3,82,4533600348,577245,Fri,10000,0
2016-02-27,5.2,1.2,10.6,1.4,2,81,8238801922,1024730,Sat,10000,0
2016-02-28,4.0,-0.5,10.5,5.8,1,76,7916919900,988690,Sun,10000,0
2016-02-29,-1.8,-4.8,1.3,0.3,2,76,5115482998,694582,Mon,9000,0
2016-03-01,-1.4,-7.3,4.3,0.0,0,68,9351342200,1189891,Tue,10000,1
2016-03-02,3.2,-3.8,10.4,0.0,9,77,2100893100,281881,Wed,9000,0
2016-03-03,7.2,-0.1,15.2,0.0,16,77,2139894000,283073,Thu,10000,0
2016-03-04,9.4,4.6,13.7,9.7,0,77,2900681356,350221,Fri,11000,0
2016-03-05,11.8,8.2,15.5,27.9,2,74,7001204290,841863,Sat,11000,0
2016-03-06,10.3,5.3,15.6,2.5,0,74,6433355500,779195,Sun,11000,0
2016-03-07,8.9,3.4,14.9,0.0,0,71,1672682400,221867,Mon,10000,0
2016-03-08,5.9,2.4,9.3,2.8,1,84,1610446700,215598,Tue,10000,0
2016-03-09,3.1,0.3,8.2,2.0,7,93,1476928300,197580,Wed,10000,0
2016-03-10,1.3,-1.9,5.7,0.1,24,92,1762607400,237651,Thu,10000,0
2016-03-11,0.7,-3.9,5.8,0.0,0,99,2421106422,295034,Fri,11000,0
2016-03-12,2.5,-4.2,8.7,0.0,0,101,5772740157,698642,Sat,11000,0
2016-03-13,4.3,1.0,8.4,0.2,1,97,5425636000,658239,Sun,11000,0
2016-03-14,4.2,-0.5,10.0,0.0,0,84,1483214500,197340,Mon,10000,0
2016-03-15,5.6,-2.5,13.3,0.0,1,101,1242161800,168349,Tue,10000,0
2016-03-16,8.8,3.0,16.4,0.0,5,100,1227967300,165591,Wed,10000,0
2016-03-17,10.2,0.9,18.3,0.1,19,89,1221282600,166068,Thu,10000,0
2016-03-18,11.2,7.9,15.4,9.3,0,87,1863518633,229801,Fri,11000,0
2016-03-19,10.4,5.2,16.8,0.0,1,93,4174185251,508369,Sat,11000,0
2016-03-20,8.2,3.3,13.8,0.0,1,88,3626716400,441828,Sun,11000,0
2016-03-21,8.6,2.3,15.6,0.0,1,82,961466749,128795,Mon,10000,0
2016-03-22,9.3,2.0,16.9,0.0,1,89,914011600,123179,Tue,10000,0
2016-03-23,8.1,4.1,13.6,0.5,2,106,1164181100,154155,Wed,10000,0
2016-03-24,6.4,1.2,12.0,0.2,11,80,2391702300,301649,Thu,10000,0
2016-03-25,5.8,1.4,11.1,0.2,1,84,2859366117,335887,Fri,11000,0
2016-03-26,5.7,0.2,12.1,0.5,2,86,6279054751,744261,Sat,11000,0
2016-03-27,7.0,0.0,14.1,0.0,1,86,5373837600,644429,Sun,11000,0
2016-03-28,9.3,0.7,17.5,0.0,2,86,1199925700,157055,Mon,10000,0
2016-03-29,11.9,4.8,18.0,0.1,1,97,1108317200,145694,Tue,10000,0
2016-03-30,12.7,6.4,20.3,0.0,10,103,1442341900,235617,Wed,10000,0
2016-03-31,12.4,4.8,20.7,0.0,13,96,1242332900,167930,Thu,10000,0
2016-04-01,13.2,4.3,22.8,0.0,5,98,1640915539,203990,Fri,11000,0
2016-04-02,13.9,5.7,21.5,0.0,6,102,3365987751,403844,Sat,11000,0
2016-04-03,11.7,8.9,15.2,9.5,1,85,3344247700,402097,Sun,11000,0
2016-04-04,11.2,7.6,15.6,1.8,2,88,763916900,101903,Mon,10000,0
2016-04-05,12.0,5.1,19.6,0.0,1,99,712102200,94906,Tue,10000,0
2016-04-06,12.8,5.7,21.0,12.2,5,105,783962900,104120,Wed,10000,0
2016-04-07,12.7,9.2,18.0,21.9,23,103,1205339900,160636,Thu,10000,0
2016-04-08,13.9,8.0,21.7,0.0,2,101,1723582640,210307,Fri,11000,0
2016-04-09,14.9,8.2,22.2,0.0,1,108,3674407637,437919,Sat,11000,0
2016-04-10,13.6,8.2,21.3,0.4,2,100,3501086500,417333,Sun,11000,0
2016-04-11,10.9,6.8,16.1,0.2,5,86,1107585600,143861,Mon,10000,0
2016-04-12,12.5,6.2,19.0,0.6,0,90,1395997000,182259,Tue,10000,0
2016-04-13,14.2,10.9,18.2,13.1,13,94,5468025700,669779,Wed,11000,1
2016-04-14,14.7,9.6,21.3,0.0,10,86,1206593749,161537,Thu,10000,0
2016-04-15,13.7,6.5,21.2,0.0,2,91,1777032949,217798,Fri,11000,0
2016-04-16,14.6,7.9,20.7,29.2,5,101,4120445744,492405,Sat,11000,0
2016-04-17,13.1,10.1,17.2,9.5,3,93,3758708100,452206,Sun,11000,0
2016-04-18,13.0,8.3,18.9,1.2,1,104,1010554000,133566,Mon,10000,0
2016-04-19,12.5,7.4,19.0,0.0,1,113,982519500,131858,Tue,10000,0
2016-04-20,13.9,7.3,20.3,0.7,6,109,1107786600,148995,Wed,10000,0
2016-04-21,13.8,10.9,17.3,28.8,16,105,1271703600,172754,Thu,10000,0
2016-04-22,17.1,11.2,24.6,0.0,0,92,1698279228,210313,Fri,11000,0
2016-04-23,15.2,10.9,20.7,0.0,1,98,3338426445,404955,Sat,11000,0
2016-04-24,14.3,7.2,22.1,0.0,0,91,2937351700,356256,Sun,11000,0
2016-04-25,15.9,7.3,24.9,0.0,2,96,896411900,120440,Mon,10000,0
2016-04-26,17.0,8.7,25.4,1.4,1,106,974244600,129776,Tue,10000,0
2016-04-27,12.4,10.8,15.5,25.0,10,82,5438594800,809347,Wed,10000,0
2016-04-28,13.6,9.6,19.2,2.4,13,80,4278100249,532779,Thu,10000,0
2016-04-29,14.4,8.4,20.9,0.1,1,77,6224557654,719407,Fri,11000,0
2016-04-30,16.5,8.8,23.8,0.0,0,75,10995090112,1268026,Sat,11000,0
2016-05-01,18.1,10.4,26.1,0.0,0,71,9230379400,1055648,Sun,11000,0
2016-05-02,18.9,11.8,25.9,7.8,4,73,2510743000,313831,Mon,10000,0
2016-05-03,15.3,11.7,19.8,26.8,4,82,2506211300,318035,Tue,10000,0
2016-05-04,17.0,11.7,22.3,0.2,14,88,4443226100,575827,Wed,10000,0
2016-05-05,18.2,9.3,26.0,0.8,5,65,11506842300,1377754,Thu,11000,1
2016-05-06,17.9,13.9,22.5,1.7,0,65,8921633785,1070307,Fri,11000,1
2016-05-07,17.1,11.3,23.6,0.0,1,71,6998589942,820989,Sat,11000,0
2016-05-08,17.4,9.3,24.8,0.0,0,69,5315739200,625259,Sun,11000,0
2016-05-09,18.1,13.6,23.4,0.2,0,69,1602618200,208007,Mon,10000,0
2016-05-10,13.9,12.2,17.2,20.1,2,86,1523518100,198741,Tue,10000,0
2016-05-11,15.7,11.4,21.7,0.9,6,95,2520665700,324590,Wed,10000,0
2016-05-12,18.0,11.0,25.1,0.0,22,89,3450284700,452547,Thu,10000,0
2016-05-13,16.6,11.9,22.5,0.1,2,87,5183958707,622181,Fri,11000,0
2016-05-14,17.3,10.5,23.9,0.0,0,83,10160463070,1203551,Sat,11000,1
2016-05-15,18.1,11.7,24.3,12.6,0,78,8682230020,1029285,Sun,11000,0
2016-05-16,15.4,9.9,21.7,5.9,3,82,3013944600,412913,Mon,10000,0
2016-05-17,17.8,8.6,26.6,0.0,2,89,2347257300,307855,Tue,10000,0
2016-05-18,20.3,11.4,29.3,0.0,5,87,2314424060,303259,Wed,10000,0
2016-05-19,20.3,12.4,28.8,0.0,24,82,2490524000,328827,Thu,10000,0
2016-05-20,19.9,11.9,28.0,0.0,1,78,3854261201,463098,Fri,11000,0
2016-05-21,20.1,12.3,27.9,0.0,0,75,8142085603,975623,Sat,11000,0
2016-05-22,20.2,12.4,28.1,0.0,1,75,7456321520,895356,Sun,11000,0
2016-05-23,20.6,12.5,27.8,0.0,0,77,1943590800,254889,Mon,10000,0
2016-05-24,18.0,15.0,21.3,20.3,1,95,1977283500,262834,Tue,10000,0
2016-05-25,19.4,13.7,25.8,0.0,10,92,3414365100,542478,Wed,10000,0
2016-05-26,20.4,15.1,25.9,0.1,9,73,2647200100,341113,Thu,10000,0
2016-05-27,21.5,16.8,27.5,0.1,0,78,3950722255,463437,Fri,11000,0
2016-05-28,20.9,16.3,27.1,0.4,0,84,8523546147,1000962,Sat,11000,0
2016-05-29,20.2,15.7,26.5,0.6,0,80,7467391200,885237,Sun,11000,0
2016-05-30,21.3,14.4,28.4,0.0,1,75,1956093600,255813,Mon,10000,0
2016-05-31,21.7,15.5,28.1,0.0,1,78,1832131900,240951,Tue,10000,0
2016-06-01,20.9,15.8,26.5,0.0,16,104,3629053220,478130,Wed,10000,0
2016-06-02,20.2,13.1,27.0,0.0,14,88,3459845380,456467,Thu,10000,0
2016-06-03,21.6,14.3,28.3,0.0,5,84,4811671037,570632,Fri,11000,0
2016-06-04,19.4,16.3,22.9,3.9,1,82,8919536513,1048493,Sat,11000,0
2016-06-05,21.0,15.0,27.3,0.0,0,80,9409158420,1101341,Sun,11000,0
2016-06-06,19.5,16.8,22.6,0.7,1,78,8618451500,1036312,Mon,11000,1
2016-06-07,21.2,17.9,25.9,0.3,1,77,2182770800,288348,Tue,10000,0
2016-06-08,21.0,18.1,25.0,1.7,7,87,2078181300,275189,Wed,10000,0
2016-06-09,22.2,17.4,28.3,0.0,13,76,3530826320,449785,Thu,10000,0
2016-06-10,22.8,17.7,28.8,0.0,2,79,4752942711,551713,Fri,11000,0
2016-06-11,23.6,19.3,28.6,2.1,0,79,9784616800,1140864,Sat,11000,0
2016-06-12,23.1,20.4,26.5,2.6,0,73,9513925700,1111800,Sun,11000,0
2016-06-13,22.5,19.2,27.7,0.1,2,75,2568723520,329099,Mon,10000,0
2016-06-14,22.1,18.4,27.4,0.5,2,78,2379119860,308032,Tue,10000,0
2016-06-15,21.5,18.7,24.9,4.8,5,85,2550726700,329678,Wed,10000,0
2016-06-16,22.1,19.1,25.9,1.7,18,85,2704976500,353183,Thu,10000,0
2016-06-17,23.2,17.5,29.5,0.0,2,78,3966061878,466216,Fri,11000,0
2016-06-18,23.7,17.9,29.8,0.8,0,82,8358255202,975544,Sat,11000,0
2016-06-19,23.8,19.8,29.2,1.4,0,73,7578544000,884047,Sun,11000,0
2016-06-20,23.2,18.5,28.4,5.7,1,66,2340630900,302764,Mon,10000,0
2016-06-21,23.6,20.1,28.1,0.3,2,75,2421847000,313132,Tue,10000,0
2016-06-22,22.8,20.6,26.4,7.0,6,77,3189770100,409370,Wed,10000,0
2016-06-23,24.2,19.9,29.4,0.1,10,84,2850971600,370733,Thu,10000,0
2016-06-24,21.9,19.9,25.2,30.3,0,84,3841498515,449302,Fri,11000,0
2016-06-25,22.7,18.8,27.3,0.0,0,86,7304654243,845255,Sat,11000,0
2016-06-26,23.2,17.5,29.3,0.0,0,74,6452251300,749439,Sun,11000,0
2016-06-27,22.1,17.6,27.0,1.0,0,76,1983702660,259158,Mon,10000,0
2016-06-28,22.4,17.8,27.4,0.5,2,95,1862407660,244212,Tue,10000,0
2016-06-29,22.8,19.2,26.7,0.9,6,88,3355548600,548648,Wed,10000,0
2016-06-30,24.4,20.8,29.2,1.0,11,90,2825783400,373183,Thu,10000,0
2016-07-01,24.2,22.0,27.6,55.2,7,84,3702511944,434451,Fri,11000,0
2016-07-02,23.6,21.5,27.0,24.6,1,100,7832730340,909011,Sat,11000,0
2016-07-03,22.4,20.0,25.3,22.3,1,84,6836659340,793722,Sun,11000,0
2016-07-04,22.2,20.2,24.7,53.2,0,71,2265430700,293908,Mon,10000,0
2016-07-05,24.8,21.5,28.6,39.5,3,86,2515779000,328899,Tue,10000,0
2016-07-06,23.6,21.2,27.4,27.8,12,97,3086225900,403880,Wed,10000,0
2016-07-07,24.2,20.9,29.0,1.2,9,85,2869725740,380134,Thu,10000,0
2016-07-08,25.4,20.8,31.2,1.0,3,96,3999834321,478197,Fri,11000,0
2016-07-09,26.1,21.2,32.1,0.0,0,106,9392266053,1117853,Sat,11000,0
2016-07-10,26.0,21.7,31.1,0.0,0,86,8934844100,1063525,Sun,11000,0
2016-07-11,25.6,22.2,30.3,2.9,2,69,2132061600,280641,Mon,10000,0
2016-07-12,24.6,22.4,28.0,8.2,1,87,2831260400,375740,Tue,10000,0
2016-07-13,25.6,22.1,29.9,0.1,10,96,3197771100,428625,Wed,10000,0
2016-07-14,25.0,21.4,30.0,2.3,15,85,2766968700,370281,Thu,10000,0
2016-07-15,24.5,20.7,28.7,0.8,5,88,4582554878,549108,Fri,11000,0
2016-07-16,21.7,20.4,23.8,27.9,0,90,10879125072,1293461,Sat,11000,0
2016-07-17,23.3,20.7,27.0,0.9,0,84,9799629900,1164868,Sun,11000,0
2016-07-18,23.7,19.7,28.7,0.0,0,75,2557927500,337838,Mon,10000,0
2016-07-19,25.0,20.4,30.0,0.1,1,90,2572992100,344593,Tue,10000,0
2016-07-20,25.3,21.6,29.8,0.0,9,86,7964514200,1062835,Wed,10000,0
2016-07-21,25.1,21.5,29.7,0.0,15,77,6386901800,852820,Thu,10000,0
2016-07-22,25.8,21.7,30.7,0.0,0,81,8126921126,969914,Fri,11000,0
2016-07-23,26.4,22.2,31.2,1.7,0,99,14641509310,1744651,Sat,11000,0
2016-07-24,27.3,23.6,32.0,4.8,0,84,13877114020,1649758,Sun,11000,0
2016-07-25,27.3,24.5,31.6,5.8,3,83,5420393100,721104,Mon,10000,0
2016-07-26,28.0,24.0,32.8,0.0,2,98,4887607700,654170,Tue,10000,0
2016-07-27,28.0,24.5,32.0,0.9,11,85,8683934940,1354858,Wed,10000,0
2016-07-28,28.3,24.8,32.7,0.8,16,83,7746625120,1030919,Thu,10000,0
2016-07-29,27.8,24.0,32.1,9.7,0,79,9591186515,1139403,Fri,11000,0
2016-07-30,28.4,25.0,33.3,6.7,0,82,16000030957,1896549,Sat,11000,0
2016-07-31,28.0,24.4,33.5,4.1,0,77,15333677780,1812156,Sun,11000,0
2016-08-01,27.4,23.7,32.8,2.4,5,77,9239812740,1227363,Mon,10000,0
2016-08-02,26.4,23.6,30.9,3.0,0,75,8465251900,1131481,Tue,10000,0
2016-08-03,26.7,23.1,31.8,1.6,17,89,11845582400,1577283,Wed,10000,0
2016-08-04,27.7,23.4,33.0,0.2,6,70,9623118600,1286855,Thu,10000,0
2016-08-05,28.0,23.3,33.6,0.2,1,74,10642642984,1273914,Fri,11000,0
2016-08-06,28.3,23.4,34.0,0.6,1,70,15545517515,1855121,Sat,11000,0
2016-08-07,28.5,24.1,34.2,1.5,0,67,14554735100,1731318,Sun,11000,0
2016-08-08,28.2,24.0,34.5,4.9,1,64,6447659480,864487,Mon,10000,0
2016-08-09,27.7,23.9,32.6,0.6,1,79,6048547260,818089,Tue,10000,0
2016-08-10,28.4,23.9,34.0,0.0,11,78,7209378600,977159,Wed,10000,0
2016-08-11,29.3,24.1,35.4,0.0,8,82,6900988420,934015,Thu,10000,0
2016-08-12,29.5,24.4,35.6,0.0,2,96,8429119220,1026418,Fri,11000,0
2016-08-13,29.5,24.6,35.3,0.0,0,86,14162324135,1705218,Sat,11000,0
2016-08-14,29.1,25.0,34.4,1.0,0,81,15662891420,1865917,Sun,11000,0
2016-08-15,28.5,25.0,33.8,2.6,1,83,14975562520,1819986,Mon,11000,1
2016-08-16,27.9,24.2,33.2,4.0,3,94,5041499700,683619,Tue,10000,0
2016-08-17,27.7,23.2,33.3,0.7,9,90,4781613360,638110,Wed,10000,0
2016-08-18,28.0,23.7,33.6,0.4,17,93,4530412460,607241,Thu,10000,0
2016-08-19,28.2,23.8,33.6,0.4,0,96,5358156970,640550,Fri,11000,0
2016-08-20,28.3,24.1,34.0,0.1,0,85,10567926995,1249139,Sat,11000,0
2016-08-21,27.9,23.2,33.8,0.2,0,80,9781764080,1153264,Sun,11000,0
2016-08-22,28.0,23.0,34.0,1.2,1,85,3143664100,418667,Mon,10000,0
2016-08-23,27.3,23.6,32.2,1.8,0,92,2854154200,383243,Tue,10000,0
2016-08-24,27.3,22.9,33.2,0.0,10,94,2972254910,398024,Wed,10000,0
2016-08-25,27.2,21.3,33.7,2.1,21,91,3023054800,406263,Thu,10000,0
2016-08-26,21.9,18.3,27.2,11.3,1,89,4023064769,482514,Fri,11000,0
2016-08-27,22.0,17.1,27.1,0.6,0,86,7697452277,917961,Sat,11000,0
2016-08-28,19.6,17.3,23.3,22.8,0,82,7041721780,834297,Sun,11000,0
2016-08-29,20.5,16.3,25.4,3.0,0,88,2082141500,276544,Mon,10000,0
2016-08-30,20.7,16.9,24.7,1.0,1,105,1984289600,266155,Tue,10000,0
2016-08-31,21.8,18.5,25.3,7.8,8,96,2925932890,490706,Wed,10000,0
2016-09-01,24.6,19.6,30.2,2.0,21,105,1857858200,250851,Thu,10000,0
2016-09-02,21.4,19.4,24.8,28.9,3,104,2562184753,308659,Fri,11000,0
2016-09-03,22.9,19.7,27.1,20.5,2,103,5336021878,629993,Sat,11000,0
2016-09-04,24.6,21.1,29.4,2.1,0,95,4638418500,547851,Sun,11000,0
2016-09-05,24.6,21.7,29.1,1.3,0,81,1275262700,170927,Mon,10000,0
2016-09-06,23.6,20.2,27.8,0.0,1,100,1165142600,156300,Tue,10000,0
2016-09-07,23.1,19.9,27.9,1.3,11,93,2860503800,385563,Wed,10000,0
2016-09-08,22.7,18.6,28.2,3.2,11,94,2637089850,354876,Thu,10000,0
2016-09-09,22.8,18.9,28.5,1.4,5,90,3731122538,460212,Fri,11000,0
2016-09-10,22.4,18.7,27.6,5.1,4,98,8082815639,965811,Sat,11000,0
2016-09-11,22.8,19.3,27.3,1.2,0,95,7677981920,917185,Sun,11000,0
2016-09-12,21.7,19.1,25.9,7.8,1,103,2180326700,296874,Mon,10000,0
2016-09-13,22.4,17.7,28.2,0.0,8,106,3587403600,476958,Tue,10000,0
2016-09-14,22.6,18.7,27.7,0.0,6,94,8308651400,982996,Wed,11000,1
2016-09-15,22.6,18.2,28.2,0.0,1,87,11375847380,1328589,Thu,11000,1
2016-09-16,22.1,19.6,25.3,5.0,0,96,13155422969,1583203,Fri,11000,1
2016-09-17,20.5,18.8,22.8,85.6,0,100,11600974037,1399048,Sat,11000,0
2016-09-18,20.3,18.3,22.8,6.5,0,108,7707792900,934286,Sun,11000,0
2016-09-19,20.2,17.1,24.1,0.2,3,89,1670947200,230350,Mon,10000,0
2016-09-20,18.8,13.9,24.4,0.0,3,93,1432803520,197803,Tue,10000,0
2016-09-21,18.4,12.7,24.1,0.0,8,103,1491698300,204901,Wed,10000,0
2016-09-22,19.4,15.8,24.6,0.0,18,106,1499598800,206812,Thu,10000,0
2016-09-23,19.7,14.4,26.1,0.0,9,107,2079694732,258103,Fri,11000,0
2016-09-24,20.4,15.4,27.1,0.0,0,111,4198814146,497090,Sat,11000,0
2016-09-25,20.7,16.1,26.6,0.0,0,110,3907990260,461283,Sun,11000,0
2016-09-26,21.7,17.9,26.5,2.2,1,99,1200247200,163806,Mon,10000,0
2016-09-27,22.7,20.1,26.7,5.4,0,109,1256573300,173261,Tue,10000,0
2016-09-28,21.3,18.8,24.7,7.6,9,97,4315536300,712358,Wed,10000,0
2016-09-29,19.1,17.0,21.7,1.3,17,97,3153124450,429524,Thu,10000,0
2016-09-30,17.8,15.9,19.9,13.0,5,103,4228685266,523321,Fri,11000,0
2016-10-01,19.1,16.3,22.3,2.4,7,95,7618097971,892793,Sat,11000,0
2016-10-02,20.8,17.8,24.4,6.1,0,85,9158840310,1069194,Sun,11000,0
2016-10-03,22.6,18.9,26.9,9.6,0,87,7839843900,933965,Mon,11000,1
2016-10-04,21.4,16.8,27.2,0.6,0,87,2078604200,278116,Tue,10000,0
2016-10-05,19.5,16.7,24.2,51.1,3,89,2231607700,293615,Wed,10000,0
2016-10-06,18.6,14.4,24.3,0.0,12,87,2218480500,292669,Thu,10000,0
2016-10-07,18.4,14.8,22.8,9.3,3,85,3434405684,409056,Fri,11000,0
2016-10-08,17.4,14.0,21.5,23.6,0,85,6581586658,766378,Sat,11000,0
2016-10-09,12.8,8.8,17.8,0.0,0,84,5756009300,669525,Sun,11000,1
2016-10-10,13.3,8.4,19.1,0.0,0,70,1620071300,215021,Mon,10000,0
2016-10-11,14.5,10.2,20.6,0.0,1,88,1458419300,196629,Tue,10000,0
2016-10-12,15.1,10.8,21.2,0.0,5,96,1375883400,213339,Wed,10000,0
2016-10-13,14.5,10.6,20.2,0.0,20,98,2615241400,351434,Thu,10000,0
2016-10-14,15.2,9.2,23.1,0.0,2,96,4034441429,492102,Fri,11000,0
2016-10-15,16.7,10.6,24.3,0.0,0,96,7973665711,939802,Sat,11000,0
2016-10-16,16.0,13.9,18.5,18.5,0,97,8324198550,981188,Sun,11000,0
2016-10-17,17.7,14.0,23.2,0.3,3,81,2551522700,338078,Mon,10000,0
2016-10-18,16.3,12.0,22.4,0.0,1,95,2340114700,313497,Tue,10000,0
2016-10-19,16.8,12.6,23.3,0.0,6,95,2467583800,329258,Wed,10000,0
2016-10-20,16.8,11.7,22.7,0.1,18,105,2412851300,322338,Thu,10000,0
2016-10-21,16.6,14.9,18.8,0.4,2,103,3846990539,466199,Fri,11000,0
2016-10-22,16.8,13.6,21.0,0.4,0,105,7598894052,896283,Sat,11000,0
2016-10-23,14.4,11.4,17.6,2.3,0,114,7159146300,843712,Sun,11000,0
2016-10-24,14.2,9.5,19.4,0.0,0,104,1858888300,249006,Mon,10000,0
2016-10-25,14.6,11.3,19.1,13.7,3,113,2685653000,342892,Tue,10000,0
2016-10-26,13.8,10.0,18.3,0.0,6,111,4476333700,706074,Wed,10000,0
2016-10-27,14.5,9.1,19.2,0.0,17,114,3201173300,399937,Thu,10000,0
2016-10-28,14.1,12.1,16.5,5.6,0,95,5045297386,573952,Fri,11000,0
2016-10-29,10.6,7.1,14.0,0.7,0,112,9861113684,1115219,Sat,11000,0
2016-10-30,8.1,2.9,15.1,0.0,1,113,8466746200,960093,Sun,11000,0
2016-10-31,8.3,4.4,11.6,0.3,0,87,2466288700,308564,Mon,10000,0
2016-11-01,4.6,0.4,9.7,0.0,7,114,2162104900,270001,Tue,10000,0
2016-11-02,5.3,-1.2,11.8,0.1,2,106,2039537200,255597,Wed,10000,0
2016-11-03,8.1,2.9,14.7,0.1,19,103,1995218000,250568,Thu,10000,0
2016-11-04,10.2,3.5,17.4,0.0,2,95,3124927506,354797,Fri,11000,0
2016-11-05,13.2,7.6,19.8,0.2,2,103,6863299527,772461,Sat,11000,0
2016-11-06,12.6,8.9,16.5,1.6,0,94,5892571650,667954,Sun,11000,0
2016-11-07,13.1,9.4,17.8,1.5,2,94,1477106300,185034,Mon,10000,0
2016-11-08,8.2,3.1,12.7,1.7,0,100,1459592200,185708,Tue,10000,0
2016-11-09,4.3,-0.7,10.5,0.0,7,108,1648631400,213328,Wed,10000,0
