,연도,전체개봉편수,전체상영편수,전체매출액,전체관객수,요일,가격,holiday
6454,2021-09-02,6,93,1449929420,155882,Thu,13000,0
6455,2021-09-03,6,97,1729474210,173685,Fri,14000,0
6456,2021-09-04,0,102,3987174190,396214,Sat,14000,0
6457,2021-09-05,1,91,3629804778,364069,Sun,14000,0
6458,2021-09-06,3,101,1024364830,110139,Mon,13000,0
6459,2021-09-07,2,93,879429990,92777,Tue,13000,0
6460,2021-09-08,8,103,917589745,100032,Wed,13000,0
6461,2021-09-09,15,103,984770320,106840,Thu,13000,0
6462,2021-09-10,6,107,1106260970,110278,Fri,14000,0
6463,2021-09-11,3,101,2568544260,251127,Sat,14000,0
6464,2021-09-12,0,96,2500857850,245787,Sun,14000,0
6465,2021-09-13,5,101,667334580,73204,Mon,13000,0
6466,2021-09-14,6,113,619620010,67196,Tue,13000,0
6467,2021-09-15,21,122,1357604910,153236,Wed,13000,0
6468,2021-09-16,6,101,1049790690,115536,Thu,13000,0
6469,2021-09-17,2,96,1416851200,147184,Fri,14000,0
6470,2021-09-18,1,112,2914618510,300368,Sat,14000,0
6471,2021-09-19,0,97,2921829080,296612,Sun,14000,0
6472,2021-09-20,4,98,2668763720,270476,Mon,13000,1
6473,2021-09-21,0,93,3385766250,339780,Tue,13000,1
6474,2021-09-22,4,99,3329549990,340820,Wed,13000,1
6475,2021-09-23,8,76,909990890,98655,Thu,14000,0
6476,2021-09-24,2,88,974229220,99728,Fri,14000,0
6477,2021-09-25,0,90,1922428290,194056,Sat,14000,0
6478,2021-09-26,1,92,1804763180,182893,Sun,14000,0
6479,2021-09-27,5,80,492495010,52312,Mon,13000,0
6480,2021-09-28,3,98,513826420,55978,Tue,13000,0
6481,2021-09-29,7,100,1275613640,170445,Wed,13000,0
6482,2021-09-30,15,109,1105215710,122847,Thu,13000,0
6483,2021-10-01,2,90,1125081260,115591,Fri,14000,0
6484,2021-10-02,1,98,2429235240,242601,Sat,14000,0
6485,2021-10-03,0,96,2640748690,264556,Sun,14000,1
6486,2021-10-04,1,82,2076822550,212283,Mon,13000,1
6487,2021-10-05,1,85,542805190,58414,Tue,13000,0
6488,2021-10-06,4,95,636596860,72805,Wed,14000,0
6489,2021-10-07,9,88,565043810,62562,Thu,14000,0
6490,2021-10-08,6,91,760234320,77907,Fri,14000,0
6491,2021-10-09,0,87,1717182550,170800,Sat,14000,1
6492,2021-10-10,1,92,1970815720,195155,Sun,14000,0
6493,2021-10-11,0,70,1485501810,151081,Mon,13000,1
6494,2021-10-12,8,93,429402160,49925,Tue,14000,0
6495,2021-10-13,6,92,2194655200,231126,Wed,13000,0
6496,2021-10-14,17,105,1414124710,150583,Thu,14000,0
6497,2021-10-15,3,89,1795783030,180934,Fri,14000,0
6498,2021-10-16,1,99,4221757130,418165,Sat,14000,0
6499,2021-10-17,0,84,3681719600,367388,Sun,14000,0
6500,2021-10-18,10,94,879522570,93639,Mon,13000,0
6501,2021-10-19,5,95,807266690,84948,Tue,13000,0
6502,2021-10-20,10,113,1346054500,143264,Wed,13000,0
6503,2021-10-21,11,96,1054959740,110690,Thu,13000,0
6504,2021-10-22,5,98,1506934260,151158,Fri,14000,0
6505,2021-10-23,0,105,3202728750,312184,Sat,14000,0
6506,2021-10-24,0,103,2858685930,281255,Sun,14000,0
6507,2021-10-25,10,99,816543630,86521,Mon,13000,0
6508,2021-10-26,6,105,752895540,79514,Tue,13000,0
6509,2021-10-27,12,112,1058149910,142360,Wed,13000,0
6510,2021-10-28,11,116,881582030,95654,Thu,13000,0
6511,2021-10-29,1,109,1200343010,119962,Fri,14000,0
6512,2021-10-30,0,120,2471158020,240786,Sat,14000,0
6513,2021-10-31,0,108,2303016860,228328,Sun,14000,0
6514,2021-11-01,2,94,825157690,81511,Mon,13000,0
6515,2021-11-02,4,100,863122020,83333,Tue,13000,0
6516,2021-11-03,3,97,3407184880,337027,Wed,13000,0
6517,2021-11-04,7,94,2246214730,223146,Thu,13000,0
6518,2021-11-05,3,85,2978571370,277533,Fri,14000,0
6519,2021-11-06,0,87,6292057440,592547,Sat,14000,0
6520,2021-11-07,0,79,5395158620,515982,Sun,14000,0
6521,2021-11-08,3,85,1435956520,143154,Mon,13000,0
6522,2021-11-09,2,91,1253351120,125358,Tue,13000,0
6523,2021-11-10,11,97,1751608530,180743,Wed,13000,0
6524,2021-11-11,21,122,1462765430,148272,Thu,13000,0
6525,2021-11-12,9,126,1891850580,179499,Fri,14000,0
6526,2021-11-13,0,110,4097793170,387484,Sat,14000,0
6527,2021-11-14,2,112,3599496850,344818,Sun,14000,0
6528,2021-11-15,10,111,930693730,95217,Mon,13000,0
6529,2021-11-16,8,118,851917400,87248,Tue,13000,0
6530,2021-11-17,12,120,1425018920,151505,Wed,13000,0
6531,2021-11-18,9,126,1677722050,179794,Thu,13000,0
6532,2021-11-19,3,124,1791946280,173478,Fri,14000,0
6533,2021-11-20,2,120,3203865780,301574,Sat,14000,0
6534,2021-11-21,1,115,2916827160,276388,Sun,14000,0
6535,2021-11-22,1,99,1055780270,111304,Mon,13000,0
6536,2021-11-23,4,110,1057525170,112298,Tue,13000,0
6537,2021-11-24,13,124,1567025870,204478,Wed,13000,0
6538,2021-11-25,16,120,1432858170,153123,Thu,13000,0
6539,2021-11-26,4,121,1723590850,171189,Fri,14000,0
6540,2021-11-27,2,114,3404705410,326771,Sat,14000,0
6541,2021-11-28,0,112,3202183060,311090,Sun,14000,0
6542,2021-11-29,11,118,1054842150,113019,Mon,13000,0
6543,2021-11-30,7,122,1135242019,123932,Tue,13000,0
6544,2021-12-01,10,111,1319355370,138340,Wed,13000,0
6545,2021-12-02,9,122,1132973000,118661,Thu,13000,0
6546,2021-12-03,3,127,1276101310,123887,Fri,14000,0
6547,2021-12-04,1,114,2513716460,236162,Sat,14000,0
6548,2021-12-05,1,108,2203844369,209509,Sun,14000,0
6549,2021-12-06,2,112,638762340,68607,Mon,13000,0
6550,2021-12-07,3,118,623543340,67631,Tue,13000,0
6551,2021-12-08,5,118,805634000,84529,Wed,13000,0
6552,2021-12-09,14,110,830516990,90725,Thu,13000,0
6553,2021-12-10,14,121,885290800,89414,Fri,14000,0
6554,2021-12-11,5,111,1626914039,154135,Sat,14000,0
6555,2021-12-12,3,105,1538092850,145378,Sun,14000,0
6556,2021-12-13,3,106,490421560,52396,Mon,13000,0
6557,2021-12-14,3,110,574490010,59070,Tue,13000,0
6558,2021-12-15,4,100,6451581450,657469,Wed,13000,0
6559,2021-12-16,7,104,4114182360,415297,Thu,13000,0
6560,2021-12-17,5,106,4518219440,438838,Fri,14000,0
6561,2021-12-18,1,95,6927999410,679040,Sat,14000,0
6562,2021-12-19,0,85,7258680920,715005,Sun,14000,0
6563,2021-12-20,1,90,2294650640,231784,Mon,13000,0
6564,2021-12-21,5,106,2124374750,216070,Tue,13000,0
6565,2021-12-22,9,107,2818210220,294007,Wed,13000,0
6566,2021-12-23,6,109,2422465540,252592,Thu,13000,0
6567,2021-12-24,3,105,3742513100,363934,Fri,14000,0
6568,2021-12-25,0,108,8311180990,814717,Sat,14000,1
6569,2021-12-26,0,101,6016544910,592407,Sun,14000,0
6570,2021-12-27,10,107,1972531470,205300,Mon,13000,0
6571,2021-12-28,5,115,1750478870,184211,Tue,14000,0
6572,2021-12-29,10,102,2057003340,257281,Wed,13000,0
6573,2021-12-30,7,110,2182622920,232871,Thu,13000,0
6574,2021-12-31,3,99,3085148140,313716,Fri,14000,0
6575,2022-01-01,0,83,4492651830,437712,Sat,14000,1
6576,2022-01-02,0,78,3528177940,344847,Sun,14000,0
6577,2022-01-03,2,89,1070057560,109551,Mon,13000,0
6578,2022-01-04,6,91,994942950,102367,Tue,14000,0
6579,2022-01-05,4,85,1711620760,183620,Wed,13000,0
6580,2022-01-06,10,94,1438163070,152255,Thu,13000,0
6581,2022-01-07,5,78,1620457820,161144,Fri,14000,0
6582,2022-01-08,1,79,3605274490,354082,Sat,14000,0
6583,2022-01-09,1,71,3589114170,355355,Sun,14000,0
6584,2022-01-10,1,74,1024893960,106338,Mon,13000,0
6585,2022-01-11,6,87,1034567100,107548,Tue,13000,0
6586,2022-01-12,9,82,1491522540,158927,Wed,13000,0
6587,2022-01-13,8,82,1232127660,131568,Thu,13000,0
6588,2022-01-14,8,81,1363168410,137786,Fri,14000,0
6589,2022-01-15,6,82,2955478220,291735,Sat,14000,0
6590,2022-01-16,0,68,2835625410,282739,Sun,14000,0
6591,2022-01-17,12,78,803921320,86827,Mon,13000,0
6592,2022-01-18,5,81,935377310,102090,Tue,13000,0
6593,2022-01-19,8,78,965062150,105295,Wed,13000,0
6594,2022-01-20,15,78,885913940,98218,Thu,13000,0
6595,2022-01-21,5,70,957417750,100644,Fri,14000,0
6596,2022-01-22,0,71,2090636110,215087,Sat,14000,0
6597,2022-01-23,0,69,2015493510,208017,Sun,14000,0
6598,2022-01-24,7,70,636755610,68848,Mon,13000,0
6599,2022-01-25,10,91,643383410,72085,Tue,13000,0
6600,2022-01-26,3,82,1327675620,171735,Wed,13000,0
6601,2022-01-27,14,89,1100774500,123076,Thu,13000,0
6602,2022-01-28,5,86,1383592100,145007,Fri,14000,0
6603,2022-01-29,0,82,2597272290,266080,Sat,14000,0
6604,2022-01-30,3,84,2780731960,283440,Sun,14000,0
6605,2022-01-31,0,79,2489644450,254019,Mon,13000,1
6606,2022-02-01,1,72,2759356620,277437,Tue,13000,1
6607,2022-02-02,2,80,2796355870,285570,Wed,13000,1
6608,2022-02-03,4,91,824021820,91044,Thu,14000,0
6609,2022-02-04,7,86,800271740,85023,Fri,14000,0
6610,2022-02-05,5,87,1618864550,168635,Sat,14000,0
6611,2022-02-06,0,87,1452196400,152012,Sun,14000,0
6612,2022-02-07,1,77,437577820,47646,Mon,13000,0
6613,2022-02-08,5,96,434848520,47252,Tue,13000,0
6614,2022-02-09,5,89,763642640,83809,Wed,13000,0
6615,2022-02-10,7,91,698119810,75219,Thu,13000,0
6616,2022-02-11,4,85,695235690,69259,Fri,14000,0
6617,2022-02-12,1,95,1471259610,144508,Sat,14000,0
6618,2022-02-13,0,84,1356113900,134610,Sun,14000,0
6619,2022-02-14,7,82,477046950,49195,Mon,13000,0
6620,2022-02-15,6,85,460624490,47166,Tue,13000,0
6621,2022-02-16,9,79,907712290,101564,Wed,13000,0
6622,2022-02-17,8,99,1176617810,131262,Thu,13000,0
6623,2022-02-18,8,101,984035400,105221,Fri,14000,0
6624,2022-02-19,1,88,1954934690,203613,Sat,14000,0
6625,2022-02-20,1,87,1855966610,195603,Sun,14000,0
6626,2022-02-21,4,77,626003310,70262,Mon,13000,0
6627,2022-02-22,6,89,606639580,68429,Tue,13000,0
6628,2022-02-23,11,95,860592710,109853,Wed,13000,0
6629,2022-02-24,14,94,766451970,89131,Thu,13000,0
6630,2022-02-25,0,87,699562970,74233,Fri,14000,0
6631,2022-02-26,0,94,1367572040,140443,Sat,14000,0
6632,2022-02-27,0,88,1311315850,137845,Sun,14000,0
6633,2022-02-28,0,77,785409500,86579,Mon,13000,0
6634,2022-03-01,5,84,2627865250,265009,Tue,13000,1
6635,2022-03-02,1,81,616791470,65590,Wed,13000,0
6636,2022-03-03,14,92,517291520,55041,Thu,13000,0
6637,2022-03-04,1,81,643451340,63000,Fri,14000,0
6638,2022-03-05,0,79,1685124300,163454,Sat,14000,0
6639,2022-03-06,0,75,1375345600,135305,Sun,14000,0
6640,2022-03-07,1,71,370766690,39270,Mon,13000,0
6641,2022-03-08,14,95,402235160,41552,Tue,13000,0
6642,2022-03-09,11,89,2159027100,223114,Wed,13000,1
6643,2022-03-10,10,82,447897190,48160,Thu,13000,0
6644,2022-03-11,4,81,590915580,59152,Fri,14000,0
6645,2022-03-12,1,78,1434557206,142098,Sat,14000,0
6646,2022-03-13,0,84,1419665080,142311,Sun,14000,0
6647,2022-03-14,5,79,363724310,38141,Mon,13000,0
6648,2022-03-15,8,91,338160910,37174,Tue,13000,0
6649,2022-03-16,8,86,583176740,64164,Wed,13000,0
6650,2022-03-17,18,89,451575140,49431,Thu,13000,0
6651,2022-03-18,6,86,604847890,61610,Fri,14000,0
6652,2022-03-19,0,88,1568665310,156849,Sat,14000,0
6653,2022-03-20,0,82,1245203850,126074,Sun,14000,0
6654,2022-03-21,3,75,295901120,31660,Mon,13000,0
6655,2022-03-22,5,87,320270770,35397,Tue,13000,0
6656,2022-03-23,10,94,563737130,63248,Wed,13000,0
6657,2022-03-24,13,112,613621720,69826,Thu,13000,0
6658,2022-03-25,6,101,600301920,61427,Fri,14000,0
6659,2022-03-26,0,102,1579733470,160889,Sat,14000,0
6660,2022-03-27,0,88,1290617030,130813,Sun,14000,0
6661,2022-03-28,1,88,374526320,41016,Mon,13000,0
6662,2022-03-29,1,94,350917430,39675,Tue,13000,0
6663,2022-03-30,8,94,906260880,113624,Wed,13000,0
6664,2022-03-31,8,88,671156260,75616,Thu,13000,0
6665,2022-04-01,13,95,720188150,73588,Fri,14000,0
6666,2022-04-02,2,88,1559636060,156182,Sat,14000,0
6667,2022-04-03,0,82,1292266840,130510,Sun,14000,0
6668,2022-04-04,1,88,374410890,40885,Mon,13000,0
6669,2022-04-05,1,86,336266330,35937,Tue,13000,0
6670,2022-04-06,7,86,597366930,65681,Wed,13000,0
6671,2022-04-07,22,109,465779160,51548,Thu,13000,0
6672,2022-04-08,5,99,597385910,62106,Fri,14000,0
6673,2022-04-09,4,102,1471660410,150643,Sat,14000,0
6674,2022-04-10,4,98,1282605150,132434,Sun,14000,0
6675,2022-04-11,1,92,347496950,38834,Mon,13000,0
6676,2022-04-12,4,103,334213100,36086,Tue,13000,0
6677,2022-04-13,7,106,1115870960,114816,Wed,13000,0
6678,2022-04-14,17,112,761542840,77560,Thu,13000,0
6679,2022-04-15,2,98,939547580,89699,Fri,14000,0
6680,2022-04-16,6,103,2232698540,216282,Sat,14000,0
6681,2022-04-17,1,95,1826609710,179424,Sun,14000,0
6682,2022-04-18,0,89,505909440,52773,Mon,13000,0
6683,2022-04-19,0,105,418558740,43004,Tue,13000,0
6684,2022-04-20,5,113,810822100,82871,Wed,13000,0
6685,2022-04-21,14,91,657850630,68616,Thu,13000,0
6686,2022-04-22,9,103,890538360,85907,Fri,14000,0
6687,2022-04-23,0,99,2147341770,201255,Sat,14000,0
6688,2022-04-24,0,85,1792150400,170120,Sun,14000,0
6689,2022-04-25,1,94,616879460,64495,Mon,13000,0
6690,2022-04-26,0,96,681187940,69309,Tue,13000,0
6691,2022-04-27,12,108,824143300,154895,Wed,13000,0
6692,2022-04-28,13,112,850114330,91035,Thu,13000,0
6693,2022-04-29,5,104,1348427580,130443,Fri,14000,0
6694,2022-04-30,1,110,2621409000,253206,Sat,14000,0
6695,2022-05-01,9,96,2176801900,206521,Sun,14000,0
6696,2022-05-02,2,80,606573710,60387,Mon,13000,0
6697,2022-05-03,2,99,714057930,74394,Tue,13000,0
6698,2022-05-04,15,94,7803573370,762928,Wed,13000,0
6699,2022-05-05,7,81,13639578920,1309106,Thu,13000,1
6700,2022-05-06,14,95,7305940200,704299,Fri,14000,0
6701,2022-05-07,6,85,8008253840,743426,Sat,14000,0
6702,2022-05-08,0,84,5970451930,558337,Sun,14000,1
6703,2022-05-09,1,80,2106258940,201646,Mon,13000,0
6704,2022-05-10,15,101,1727925510,165259,Tue,13000,0
6705,2022-05-11,4,84,1848615180,182280,Wed,14000,0
6706,2022-05-12,15,90,1463382730,142658,Thu,13000,0
6707,2022-05-13,3,83,2240602180,208628,Fri,14000,0
6708,2022-05-14,0,92,5602374620,518161,Sat,14000,0
6709,2022-05-15,1,86,4967205150,463902,Sun,14000,0
6710,2022-05-16,4,85,1046102460,99866,Mon,13000,0
6711,2022-05-17,2,91,958422600,94578,Tue,13000,0
6712,2022-05-18,5,92,5263064770,528880,Wed,13000,0
6713,2022-05-19,11,94,4246072330,425750,Thu,13000,0
6714,2022-05-20,11,90,6399623270,610560,Fri,14000,0
6715,2022-05-21,4,95,12928705710,1220582,Sat,14000,0
6716,2022-05-22,0,83,11892243510,1130175,Sun,14000,0
6717,2022-05-23,7,91,3799333700,378567,Mon,13000,0
6718,2022-05-24,3,88,3250954990,324231,Tue,13000,0
6719,2022-05-25,9,83,3437035360,415184,Wed,13000,0
6720,2022-05-26,12,102,3024000120,305442,Thu,13000,0
6721,2022-05-27,5,94,4585076910,437742,Fri,14000,0
6722,2022-05-28,1,97,9696283540,911888,Sat,14000,0
6723,2022-05-29,0,79,8363829470,802246,Sun,14000,0
6724,2022-05-30,6,76,2422111230,243479,Mon,13000,0
6725,2022-05-31,1,83,3261413080,329557,Tue,13000,0
6726,2022-06-01,8,69,14681841130,1457351,Wed,13000,1
6727,2022-06-02,13,91,2890292980,297105,Thu,13000,0
6728,2022-06-03,8,83,4221679840,412755,Fri,14000,0
6729,2022-06-04,1,72,9876348980,946105,Sat,14000,0
6730,2022-06-05,0,72,11189116530,1076762,Sun,14000,0
6731,2022-06-06,3,73,9354177970,919345,Mon,13000,1
6732,2022-06-07,1,70,2145527340,220586,Tue,13000,0
6733,2022-06-08,4,73,3025413570,313913,Wed,13000,0
6734,2022-06-09,13,87,2598694490,272171,Thu,14000,0
6735,2022-06-10,6,72,3330289980,327376,Fri,14000,0
6736,2022-06-11,0,67,8271093810,787833,Sat,14000,0
6737,2022-06-12,0,62,7320870120,702780,Sun,14000,0
6738,2022-06-13,1,63,2137328950,217434,Mon,13000,0
6739,2022-06-14,1,65,1926266880,195646,Tue,13000,0
6740,2022-06-15,24,94,4351208790,442109,Wed,13000,0
6741,2022-06-16,12,87,3305437630,334166,Thu,13000,0
6742,2022-06-17,5,92,4468498720,429876,Fri,14000,0
6743,2022-06-18,4,91,9347838760,884096,Sat,14000,0
6744,2022-06-19,3,81,8093553030,769806,Sun,14000,0
6745,2022-06-20,15,90,2502927580,250667,Mon,13000,0
6746,2022-06-21,5,86,2411674590,244035,Tue,13000,0
6747,2022-06-22,8,94,3641464470,359618,Wed,13000,0
6748,2022-06-23,14,93,3061763040,303586,Thu,13000,0
6749,2022-06-24,5,92,4405692700,411124,Fri,14000,0
6750,2022-06-25,2,95,9099676960,845440,Sat,14000,0
6751,2022-06-26,0,85,8237480510,769707,Sun,14000,0
6752,2022-06-27,0,75,2834850110,277310,Mon,13000,0
6753,2022-06-28,2,86,2638571510,260081,Tue,13000,0
6754,2022-06-29,6,80,3754281180,442468,Wed,13000,0
6755,2022-06-30,13,110,3045549160,304261,Thu,13000,0
6756,2022-07-01,2,97,4552342360,422112,Fri,14000,0
6757,2022-07-02,0,80,8834642390,816537,Sat,14000,0
6758,2022-07-03,0,72,7914975990,736710,Sun,14000,0
6759,2022-07-04,7,80,2793345410,265229,Mon,13000,0
6760,2022-07-05,4,86,3183682780,302365,Tue,13000,0
6761,2022-07-06,14,89,5784233400,558293,Wed,13000,0
6762,2022-07-07,10,85,3865613910,372449,Thu,13000,0
6763,2022-07-08,3,80,5300425680,490005,Fri,14000,0
6764,2022-07-09,1,72,11124915160,1028886,Sat,14000,0
6765,2022-07-10,0,74,9677244710,900693,Sun,14000,0
6766,2022-07-11,1,67,2865717830,276391,Mon,13000,0
6767,2022-07-12,4,76,2569240480,250100,Tue,13000,0
6768,2022-07-13,8,85,3061977720,305965,Wed,13000,0
6769,2022-07-14,13,92,2636471210,258031,Thu,13000,0
6770,2022-07-15,3,81,3694024690,342251,Fri,14000,0
6771,2022-07-16,0,75,7366367410,677502,Sat,14000,0
6772,2022-07-17,0,73,6572590560,608583,Sun,14000,0
6773,2022-07-18,2,74,2301770550,223544,Mon,13000,0
6774,2022-07-19,0,80,2445635183,239004,Tue,13000,0
6775,2022-07-20,8,78,4277001217,430255,Wed,13000,0
6776,2022-07-21,14,88,3301624515,331359,Thu,13000,0
6777,2022-07-22,7,78,4235937076,403122,Fri,14000,0
6778,2022-07-23,0,77,8574777297,809484,Sat,14000,0
6779,2022-07-24,0,65,8296635564,787131,Sun,14000,0
6780,2022-07-25,4,62,3061083462,305696,Mon,13000,0
6781,2022-07-26,1,68,2852841262,287471,Tue,13000,0
6782,2022-07-27,18,86,5484808211,652304,Wed,13000,0
6783,2022-07-28,14,81,4743095510,478366,Thu,13000,0
6784,2022-07-29,1,71,6232910137,592122,Fri,14000,0
6785,2022-07-30,0,75,11571117904,1081312,Sat,14000,0
6786,2022-07-31,1,64,11274229809,1057971,Sun,14000,0
6787,2022-08-01,0,62,6708019536,676286,Mon,13000,0
6788,2022-08-02,1,65,6053707900,612987,Tue,13000,0
6789,2022-08-03,5,68,7113460347,727132,Wed,13000,0
6790,2022-08-04,13,72,5333995550,552298,Thu,13000,0
6791,2022-08-05,5,76,6134255708,600225,Fri,14000,0
6792,2022-08-06,2,70,10710292185,1020107,Sat,14000,0
6793,2022-08-07,0,65,9718949703,931233,Sun,14000,0
6794,2022-08-08,0,66,3378368127,340529,Mon,13000,0
6795,2022-08-09,0,66,2933152830,297772,Tue,13000,0
6796,2022-08-10,5,71,4462604194,463140,Wed,13000,0
6797,2022-08-11,18,88,4017520486,412268,Thu,13000,0
6798,2022-08-12,2,76,5002148493,481822,Fri,14000,0
6799,2022-08-13,0,73,9253929679,878017,Sat,14000,0
6800,2022-08-14,1,72,11336646712,1075537,Sun,14000,0
6801,2022-08-15,0,69,10092942362,966279,Mon,13000,1
6802,2022-08-16,1,81,3184551858,318226,Tue,13000,0
6803,2022-08-17,9,85,3113061870,310865,Wed,13000,0
6804,2022-08-18,16,85,2611730336,263126,Thu,14000,0
6805,2022-08-19,9,90,3127703891,297651,Fri,14000,0
6806,2022-08-20,5,97,6877615735,642756,Sat,14000,0
6807,2022-08-21,1,86,6123755353,575895,Sun,14000,0
6808,2022-08-22,0,77,1913015788,188579,Mon,13000,0
6809,2022-08-23,3,84,1822931754,182116,Tue,13000,0
6810,2022-08-24,10,91,2261877252,228388,Wed,13000,0
6811,2022-08-25,12,92,1961138243,197898,Thu,13000,0
6812,2022-08-26,3,95,2482319326,236048,Fri,14000,0
6813,2022-08-27,0,96,4967246095,476890,Sat,14000,0
6814,2022-08-28,1,89,4392553883,424051,Sun,14000,0
6815,2022-08-29,1,89,1469281811,148021,Mon,13000,0
6816,2022-08-30,1,101,1578387891,161143,Tue,13000,0
6817,2022-08-31,16,105,2164572887,269549,Wed,13000,0
6818,2022-09-01,7,91,1234045661,125903,Thu,13000,0
6819,2022-09-02,5,83,1701734612,165931,Fri,14000,0
6820,2022-09-03,0,85,3870332576,370863,Sat,14000,0
6821,2022-09-04,0,80,3663799484,351747,Sun,14000,0
6822,2022-09-05,3,89,905825384,90188,Mon,13000,0
6823,2022-09-06,4,80,1030178773,102676,Tue,13000,0
6824,2022-09-07,10,95,2853306621,279254,Wed,13000,0
6825,2022-09-08,12,94,3691005746,374096,Thu,13000,0
6826,2022-09-09,3,91,7451715817,720823,Fri,14000,1
6827,2022-09-10,0,77,9932947169,935723,Sat,14000,1
6828,2022-09-11,0,87,11680113996,1107088,Sun,14000,1
6829,2022-09-12,4,85,10109836746,969390,Mon,14000,1
6830,2022-09-13,5,94,2560235308,256991,Tue,14000,0
6831,2022-09-14,4,92,1849555638,186546,Wed,14000,0
6832,2022-09-15,11,113,1746167913,176741,Thu,14000,0
6833,2022-09-16,1,106,2426563051,234180,Fri,14000,0
6834,2022-09-17,0,117,5552793300,528447,Sat,14000,0
6835,2022-09-18,0,108,4900642337,464563,Sun,14000,0
6836,2022-09-19,3,92,1364543383,138921,Mon,13000,0
6837,2022-09-20,1,105,1258665023,127151,Tue,13000,0
6838,2022-09-21,11,97,2095789635,207303,Wed,13000,0
6839,2022-09-22,12,99,1732475366,173850,Thu,13000,0
6840,2022-09-23,7,94,2136890271,201316,Fri,14000,0
6841,2022-09-24,0,101,4393364170,396471,Sat,14000,0
6842,2022-09-25,0,87,3874820762,352313,Sun,14000,0
6843,2022-09-26,1,76,1262994434,120554,Mon,13000,0
6844,2022-09-27,3,97,1125746889,113635,Tue,13000,0
6845,2022-09-28,10,82,1935341288,234745,Wed,13000,0
6846,2022-09-29,10,106,1544818995,159330,Thu,13000,0
6847,2022-09-30,9,107,1991412860,193827,Fri,14000,0
6848,2022-10-01,1,87,4222548003,396455,Sat,14000,0
6849,2022-10-02,0,89,4893715178,456979,Sun,14000,0
6850,2022-10-03,1,78,5100619470,489513,Mon,13000,1
6851,2022-10-04,4,95,1165977135,116288,Tue,13000,0
6852,2022-10-05,10,97,1173174394,118596,Wed,13000,0
6853,2022-10-06,11,103,1252259255,128738,Thu,14000,0
6854,2022-10-07,6,100,1655923367,163810,Fri,14000,0
6855,2022-10-08,5,106,3006433662,298257,Sat,14000,0
6856,2022-10-09,4,102,3999125446,399430,Sun,14000,1
6857,2022-10-10,1,101,3416312580,342108,Mon,13000,1
6858,2022-10-11,7,105,803246594,82734,Tue,13000,0
6859,2022-10-12,5,101,1109420575,115958,Wed,14000,0
6860,2022-10-13,10,103,1023149844,109395,Thu,14000,0
6861,2022-10-14,9,114,1339106870,144040,Fri,14000,0
6862,2022-10-15,1,118,2479635112,256263,Sat,14000,0
6863,2022-10-16,0,98,2238604486,228587,Sun,14000,0
6864,2022-10-17,2,106,793256556,85448,Mon,13000,0
6865,2022-10-18,3,109,869052035,94776,Tue,13000,0
6866,2022-10-19,9,106,1233827051,131004,Wed,13000,0
6867,2022-10-20,9,104,1093005513,117145,Thu,13000,0
6868,2022-10-21,3,99,1521367417,158331,Fri,14000,0
6869,2022-10-22,1,112,2962578733,291369,Sat,14000,0
6870,2022-10-23,1,109,2616264773,262004,Sun,14000,0
6871,2022-10-24,0,102,779977063,84326,Mon,13000,0
6872,2022-10-25,0,104,780470858,85354,Tue,13000,0
6873,2022-10-26,5,114,1398679721,173188,Wed,13000,0
6874,2022-10-27,15,117,1134441468,119518,Thu,13000,0
6875,2022-10-28,0,107,1454923377,148836,Fri,14000,0
6876,2022-10-29,0,107,2750158594,268407,Sat,14000,0
6877,2022-10-30,0,98,2421062880,238422,Sun,14000,0
6878,2022-10-31,1,103,885581584,95956,Mon,13000,0
6879,2022-11-01,0,87,755908232,80242,Tue,13000,0
6880,2022-11-02,7,110,799405257,86461,Wed,13000,0
