,연도,한국,한국,한국,한국,한국,외국,외국,외국,외국,외국,전체,전체,전체,전체
,Unnamed: 0_level_1,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수,점유율,개봉편수,상영편수,매출액,관객수
3864,2014-03-31 00:00:00,0,31,192532000,29459,0.139,0,59,1336403700,182530,0.861,0,90,1528935700,211989
3865,합계,15,800,24212063078,3253459,0.262,63,1923,71334611320,9151463,0.738,78,2723,95546674398,12404922
3866,2014-04-01 00:00:00,0,24,149531600,22306,0.128,0,64,1141707500,152399,0.872,0,88,1291239100,174705
3867,2014-04-02 00:00:00,0,26,160642900,23488,0.141,5,78,1086522500,143419,0.859,5,104,1247165400,166907
3868,2014-04-03 00:00:00,2,26,165247100,24458,0.127,9,53,1268780500,168110,0.873,11,79,1434027600,192568
3869,2014-04-04 00:00:00,0,26,191968800,26561,0.1,0,61,1930334913,237826,0.9,0,87,2122303713,264387
3870,2014-04-05 00:00:00,0,24,402638200,53192,0.087,0,67,4598063607,559437,0.913,0,91,5000701807,612629
3871,2014-04-06 00:00:00,0,21,321625600,42914,0.083,0,60,3859570400,476463,0.917,0,81,4181196000,519377
3872,2014-04-07 00:00:00,0,24,103860400,14724,0.1,0,53,994622300,132817,0.9,0,77,1098482700,147541
3873,2014-04-08 00:00:00,0,23,100558100,14700,0.111,0,61,878495800,118283,0.889,0,84,979053900,132983
3874,2014-04-09 00:00:00,0,27,94294200,14161,0.104,3,67,890966400,122089,0.896,3,94,985260600,136250
3875,2014-04-10 00:00:00,8,31,669773100,94393,0.407,13,63,974689700,137503,0.593,21,94,1644462800,231896
3876,2014-04-11 00:00:00,0,31,857904200,113788,0.374,0,68,1435117877,190223,0.626,0,99,2293022077,304011
3877,2014-04-12 00:00:00,0,30,1623213600,195393,0.328,0,57,3261458441,400701,0.672,0,87,4884672041,596094
3878,2014-04-13 00:00:00,0,30,1455129000,175367,0.325,0,56,2928855200,364342,0.675,0,86,4383984200,539709
3879,2014-04-14 00:00:00,0,32,420851400,59555,0.378,0,65,691246600,98103,0.622,0,97,1112098000,157658
3880,2014-04-15 00:00:00,0,26,399629100,57620,0.382,0,64,660142500,93229,0.618,0,90,1059771600,150849
3881,2014-04-16 00:00:00,1,32,333400500,47519,0.294,8,79,810622600,114148,0.706,9,111,1144023100,161667
3882,2014-04-17 00:00:00,6,37,347281700,49427,0.3,17,78,806742100,115063,0.7,23,115,1154023800,164490
3883,2014-04-18 00:00:00,0,31,446553500,59860,0.275,0,72,1157198001,158161,0.725,0,103,1603751501,218021
3884,2014-04-19 00:00:00,0,29,906857900,108633,0.249,2,67,2626995285,327024,0.751,2,96,3533853185,435657
3885,2014-04-20 00:00:00,0,25,783564700,93675,0.252,0,64,2222859300,277470,0.748,0,89,3006424000,371145
3886,2014-04-21 00:00:00,0,28,264597200,37508,0.287,0,68,651555400,93183,0.713,0,96,916152600,130691
3887,2014-04-22 00:00:00,0,30,248949900,35943,0.288,0,68,623911200,88746,0.712,0,98,872861100,124689
3888,2014-04-23 00:00:00,0,26,163203500,22110,0.086,5,69,1919987200,235991,0.914,5,95,2083190700,258101
3889,2014-04-24 00:00:00,4,33,182341200,25024,0.099,12,73,1837051600,228523,0.901,16,106,2019392800,253547
3890,2014-04-25 00:00:00,0,24,269715228,33365,0.096,0,62,2658696461,313857,0.904,0,86,2928411689,347222
3891,2014-04-26 00:00:00,0,27,460461627,56924,0.076,0,70,5850242350,688530,0.924,0,97,6310703977,745454
3892,2014-04-27 00:00:00,0,25,469412300,56803,0.076,0,63,5843668200,695474,0.924,0,88,6313080500,752277
3893,2014-04-28 00:00:00,0,22,197208500,26366,0.135,0,60,1323068000,168364,0.865,0,82,1520276500,194730
3894,2014-04-29 00:00:00,0,26,221636800,29752,0.155,2,70,1242476100,162164,0.845,2,96,1464112900,191916
3895,2014-04-30 00:00:00,2,26,2702775900,402456,0.76,3,60,916156000,126857,0.24,5,86,3618931900,529313
3896,합계,23,822,15114827755,2017985,0.219,79,1960,57091804035,7188499,0.781,102,2782,72206631790,9206484
3897,2014-05-01 00:00:00,0,15,3901056700,520882,0.672,13,57,1970247800,254143,0.328,13,72,5871304500,775025
3898,2014-05-02 00:00:00,0,14,3201382862,405499,0.647,0,59,1745774218,220766,0.353,0,73,4947157080,626265
3899,2014-05-03 00:00:00,0,14,4819612862,595237,0.59,0,62,3325405947,413433,0.41,0,76,8145018809,1008670
3900,2014-05-04 00:00:00,0,13,5270926100,648478,0.601,0,56,3521526500,431095,0.399,0,69,8792452600,1079573
3901,2014-05-05 00:00:00,0,13,5819144900,724682,0.525,0,55,5248413300,656010,0.475,0,68,11067558200,1380692
3902,2014-05-06 00:00:00,0,16,4429274000,554386,0.567,0,56,3323677900,423307,0.433,0,72,7752951900,977693
3903,2014-05-07 00:00:00,0,20,1159073600,155045,0.738,2,57,423537000,55108,0.262,2,77,1582610600,210153
3904,2014-05-08 00:00:00,0,17,1178800400,159670,0.728,9,55,446748900,59784,0.272,9,72,1625549300,219454
3905,2014-05-09 00:00:00,0,19,1786682943,226964,0.704,0,51,757038261,95616,0.296,0,70,2543721204,322580
3906,2014-05-10 00:00:00,0,18,3799187406,472500,0.636,0,60,2145143534,269991,0.364,0,78,5944330940,742491
3907,2014-05-11 00:00:00,0,15,3614185700,451681,0.626,0,53,2127845100,269450,0.374,0,68,5742030800,721131
3908,2014-05-12 00:00:00,0,22,1082616900,145252,0.734,0,47,397913700,52527,0.266,0,69,1480530600,197779
3909,2014-05-13 00:00:00,0,21,950825500,129408,0.721,0,55,379892300,50027,0.279,0,76,1330717800,179435
3910,2014-05-14 00:00:00,1,20,1411706800,189612,0.701,4,64,607719100,80804,0.299,5,84,2019425900,270416
3911,2014-05-15 00:00:00,3,18,1554897600,211606,0.55,9,62,1344949300,172919,0.45,12,80,2899846900,384525
3912,2014-05-16 00:00:00,0,20,1859498572,234182,0.557,0,53,1528882665,186262,0.443,0,73,3388381237,420444
3913,2014-05-17 00:00:00,0,21,3227184345,393063,0.487,0,57,3419097757,414100,0.513,0,78,6646282102,807163
3914,2014-05-18 00:00:00,0,19,2628174800,322239,0.465,0,51,3019436400,370264,0.535,0,70,5647611200,692503
3915,2014-05-19 00:00:00,0,20,945373900,127400,0.603,0,41,647809400,83770,0.397,0,61,1593183300,211170
3916,2014-05-20 00:00:00,0,24,1006120800,137575,0.631,0,48,617472100,80398,0.369,0,72,1623592900,217973
3917,2014-05-21 00:00:00,0,21,835842500,114226,0.429,1,55,1201588900,152245,0.571,1,76,2037431400,266471
3918,2014-05-22 00:00:00,4,22,731598900,100645,0.279,12,52,2031177200,260511,0.721,16,74,2762776100,361156
3919,2014-05-23 00:00:00,0,22,953523500,121704,0.263,0,55,2814592524,340679,0.737,0,77,3768116024,462383
3920,2014-05-24 00:00:00,0,21,1567425100,191397,0.207,1,59,6068906522,732356,0.793,1,80,7636331622,923753
3921,2014-05-25 00:00:00,0,21,1489188500,182882,0.203,0,55,5928401500,719820,0.797,0,76,7417590000,902702
3922,2014-05-26 00:00:00,0,22,572988500,77958,0.291,0,51,1497288600,189983,0.709,0,73,2070277100,267941
3923,2014-05-27 00:00:00,0,19,538401600,74842,0.316,0,55,1265062400,162378,0.685,0,74,1803464000,237220
3924,2014-05-28 00:00:00,0,27,518970900,78903,0.295,3,51,1286761000,188718,0.705,3,78,1805731900,267621
3925,2014-05-29 00:00:00,5,23,858081800,117416,0.368,17,60,1541406100,201948,0.632,22,83,2399487900,319364
3926,2014-05-30 00:00:00,0,27,1200479100,153278,0.345,2,52,2340513604,291512,0.655,2,79,3540992704,444790
3927,2014-05-31 00:00:00,0,24,2181489300,270743,0.281,1,48,5577124627,692820,0.719,1,72,7758613927,963563
3928,합계,13,608,65093716390,8289355,0.492,74,1692,68551354159,8572744,0.508,87,2300,133645070549,16862099
3929,2014-06-01 00:00:00,0,19,2002584100,245900,0.29,0,49,4816501100,601426,0.71,0,68,6819085200,847326
3930,2014-06-02 00:00:00,0,28,822063800,110216,0.439,0,40,1079765000,140798,0.561,0,68,1901828800,251014
3931,2014-06-03 00:00:00,1,25,1241754500,164687,0.42,1,50,1784145000,227768,0.58,2,75,3025899500,392455
3932,2014-06-04 00:00:00,2,23,2558910600,314276,0.295,7,52,6025848200,749860,0.705,9,75,8584758800,1064136
3933,2014-06-05 00:00:00,1,22,1532792400,204164,0.318,7,46,3344536600,437109,0.682,8,68,4877329000,641273
3934,2014-06-06 00:00:00,0,18,2629858400,324694,0.269,0,46,7117025935,880855,0.731,0,64,9746884335,1205549
3935,2014-06-07 00:00:00,0,22,2392511300,294074,0.282,0,46,6150804080,748028,0.718,0,68,8543315380,1042102
3936,2014-06-08 00:00:00,0,19,2086061600,256188,0.293,0,48,5023994500,617053,0.707,0,67,7110056100,873241
3937,2014-06-09 00:00:00,0,26,756740600,100247,0.387,0,42,1238490100,159110,0.613,0,68,1995230700,259357
3938,2014-06-10 00:00:00,0,20,721397700,96945,0.394,0,52,1158504900,149328,0.606,0,72,1879902600,246273
3939,2014-06-11 00:00:00,1,21,939294800,125219,0.46,5,55,1139906200,146922,0.54,6,76,2079201000,272141
3940,2014-06-12 00:00:00,4,23,1006174900,135061,0.461,10,51,1213004500,157795,0.539,14,74,2219179400,292856
3941,2014-06-13 00:00:00,0,23,1276765143,160391,0.435,0,51,1688800907,208139,0.565,0,74,2965566050,368530
3942,2014-06-14 00:00:00,0,20,2323675128,282382,0.384,0,52,3757516240,452645,0.616,0,72,6081191368,735027
3943,2014-06-15 00:00:00,0,23,2078276200,251930,0.39,0,48,3244984100,394791,0.61,0,71,5323260300,646721
3944,2014-06-16 00:00:00,0,24,695765800,93100,0.444,0,54,894116500,116605,0.556,0,78,1589882300,209705
3945,2014-06-17 00:00:00,0,26,671686200,90018,0.443,0,60,866861800,113396,0.557,0,86,1538548000,203414
3946,2014-06-18 00:00:00,0,28,603920700,80941,0.351,9,63,1134138100,149905,0.649,9,91,1738058800,230846
3947,2014-06-19 00:00:00,1,29,654138300,87613,0.333,11,57,1314792900,175256,0.667,12,86,1968931200,262869
3948,2014-06-20 00:00:00,0,26,879530500,110036,0.324,0,63,1830136946,229878,0.676,0,89,2709667446,339914
3949,2014-06-21 00:00:00,0,24,1750852300,212763,0.31,1,68,3889771124,473621,0.69,1,92,5640623424,686384
3950,2014-06-22 00:00:00,0,18,1527591900,185701,0.31,0,63,3341990700,412562,0.69,0,81,4869582600,598263
3951,2014-06-23 00:00:00,0,21,543794600,71826,0.336,0,51,1077740700,141762,0.664,0,72,1621535300,213588
3952,2014-06-24 00:00:00,0,27,596615900,80729,0.342,0,63,1173565400,154986,0.658,0,90,1770181300,235715
3953,2014-06-25 00:00:00,0,28,352796300,52853,0.089,5,54,4061523800,543631,0.911,5,82,4414320100,596484
3954,2014-06-26 00:00:00,3,28,335259700,46211,0.108,10,56,3076909400,383579,0.892,13,84,3412169100,429790
3955,2014-06-27 00:00:00,0,30,416460800,53256,0.11,0,53,3706295719,432993,0.89,0,83,4122756519,486249
3956,2014-06-28 00:00:00,0,27,714789500,88082,0.086,1,56,8024012689,933781,0.914,1,83,8738802189,1021863
3957,2014-06-29 00:00:00,0,24,675716100,83619,0.091,0,50,7142872000,837733,0.909,0,74,7818588100,921352
3958,2014-06-30 00:00:00,0,27,375776700,51145,0.162,0,46,2090182600,263730,0.838,0,73,2465959300,314875
3959,합계,13,719,35163556471,4454267,0.28,67,1585,92408737740,11435045,0.72,80,2304,127572294211,15889312
3960,2014-07-01 00:00:00,0,23,344793400,46159,0.176,1,50,1728635100,215504,0.824,1,73,2073428500,261663
3961,2014-07-02 00:00:00,1,27,989475400,126557,0.412,2,52,1437294800,180523,0.588,3,79,2426770200,307080
3962,2014-07-03 00:00:00,4,25,1935648100,255187,0.618,8,54,1253305200,157432,0.382,12,79,3188953300,412619
3963,2014-07-04 00:00:00,0,20,2401792200,299270,0.565,0,51,1921998315,230813,0.435,0,71,4323790515,530083
3964,2014-07-05 00:00:00,0,22,4119115000,502344,0.501,1,56,4199941151,500831,0.499,1,78,8319056151,1003175
3965,2014-07-06 00:00:00,0,22,3810602800,461195,0.503,0,59,3797207700,455997,0.497,0,81,7607810500,917192
3966,2014-07-07 00:00:00,0,22,1497936000,196791,0.639,1,48,876869400,111351,0.361,1,70,2374805400,308142
3967,2014-07-08 00:00:00,0,23,1531245400,203484,0.611,2,63,995652800,129642,0.389,2,86,2526898200,333126
3968,2014-07-09 00:00:00,1,24,1663660500,222452,0.605,5,60,1096291400,145349,0.395,6,84,2759951900,367801
3969,2014-07-10 00:00:00,3,21,1259047100,167012,0.377,9,62,2118587600,276578,0.624,12,83,3377634700,443590
3970,2014-07-11 00:00:00,0,23,1565484083,193471,0.35,1,58,2869925536,359798,0.65,1,81,4435409619,553269
3971,2014-07-12 00:00:00,0,21,2898851489,349828,0.307,2,63,6375720626,789760,0.693,2,84,9274572115,1139588
3972,2014-07-13 00:00:00,0,19,2732202800,329057,0.302,0,52,6117504300,759056,0.698,0,71,8849707100,1088113
3973,2014-07-14 00:00:00,0,24,1005137400,132742,0.413,0,47,1452992500,188711,0.587,0,71,2458129900,321453
3974,2014-07-15 00:00:00,0,21,963683700,128791,0.41,2,61,1409945300,185511,0.59,2,82,2373629000,314302
3975,2014-07-16 00:00:00,2,22,839176900,111523,0.311,7,68,1832593300,247083,0.689,9,90,2671770200,358606
3976,2014-07-17 00:00:00,1,23,910099300,120851,0.345,10,70,1693667600,229015,0.655,11,93,2603766900,349866
3977,2014-07-18 00:00:00,0,19,1037496196,127515,0.284,0,66,2483451300,320977,0.716,0,85,3520947496,448492
3978,2014-07-19 00:00:00,0,16,1963428973,234501,0.257,0,69,5401504300,678417,0.743,0,85,7364933273,912918
3979,2014-07-20 00:00:00,0,19,1774890000,211975,0.257,0,63,4870527300,614142,0.743,0,82,6645417300,826117
3980,2014-07-21 00:00:00,0,27,735522800,96844,0.358,0,60,1287726600,173910,0.642,0,87,2023249400,270754
3981,2014-07-22 00:00:00,0,26,637512700,84823,0.321,0,72,1330946400,179633,0.679,0,98,1968459100,264456
3982,2014-07-23 00:00:00,2,27,4311724500,581142,0.794,7,68,1171197500,151106,0.206,9,95,5482922000,732248
3983,2014-07-24 00:00:00,3,27,3373270500,451939,0.724,3,52,1308459400,172138,0.276,6,79,4681729900,624077
